# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
P2U-Bardon-LWS02;600;2022-05-16 02:40:01 UTC;1183.06;6519.83;190242.23;0.60;193872.31;2160.80;101.74;1407.08;62.19
P2U-Bardon-LWS02;600;2022-05-16 02:50:01 UTC;203.08;5127.70;190608.06;0.84;192968.72;203.39;17.22;219.60;99.54
P2U-Bardon-LWS02;600;2022-05-16 03:00:02 UTC;11100.11;5789.95;196299.98;309.73;203268.28;2995.99;128.58;1875.28;60.02
P2U-Bardon-LWS02;599;2022-05-16 03:10:01 UTC;393.92;5711.50;189027.85;0.33;191445.70;478.93;397.53;39.90;4.55
P2U-Bardon-LWS02;600;2022-05-16 03:20:01 UTC;249.30;6407.55;195301.72;0.52;197012.00;561.85;318.34;58.74;6.67
P2U-Bardon-LWS02;600;2022-05-16 03:30:01 UTC;31.37;6175.58;193081.46;0.30;194478.50;231.78;1.53;124.64;53.42
P2U-Bardon-LWS02;600;2022-05-16 03:40:01 UTC;540.01;5833.28;192098.79;0.71;195145.06;1575.46;49.15;1314.39;80.91
P2U-Bardon-LWS02;600;2022-05-16 03:50:01 UTC;38.52;6083.42;194067.97;0.65;195553.66;142.68;21.42;163.39;99.57
P2U-Bardon-LWS02;600;2022-05-16 04:00:01 UTC;11551.52;5867.14;194538.26;309.69;201435.86;2882.18;342.75;1901.44;58.96
P2U-Bardon-LWS02;600;2022-05-16 04:10:01 UTC;650.23;7092.36;189982.37;0.69;193112.30;622.17;701.12;32.40;2.45
P2U-Bardon-LWS02;600;2022-05-16 04:20:01 UTC;158.81;5779.43;193820.28;0.34;195548.36;551.47;40.00;99.85;16.88
P2U-Bardon-LWS02;600;2022-05-16 04:30:01 UTC;218.01;5759.50;190964.05;0.50;192718.31;190.90;49.80;157.35;65.37
P2U-Bardon-LWS02;601;2022-05-16 04:40:02 UTC;475.00;6553.72;193716.93;0.53;197701.84;1372.83;45.40;1273.66;89.81
P2U-Bardon-LWS02;599;2022-05-16 04:50:01 UTC;298.49;6399.12;189721.82;0.49;192954.92;277.38;12.92;288.59;99.41
P2U-Bardon-LWS02;601;2022-05-16 05:00:01 UTC;11355.70;6329.93;196269.10;309.07;203451.89;3127.07;144.74;1726.87;52.78
P2U-Bardon-LWS02;599;2022-05-16 05:10:01 UTC;2123.97;6187.13;193486.58;0.79;195082.79;1246.63;403.13;334.84;20.30
P2U-Bardon-LWS02;600;2022-05-16 05:20:01 UTC;181.21;6456.96;191859.81;1.10;193915.76;280.40;77.63;179.63;50.17
P2U-Bardon-LWS02;600;2022-05-16 05:30:01 UTC;73.33;5348.73;192898.23;2.98;194322.53;244.74;0.00;112.47;45.96
P2U-Bardon-LWS02;600;2022-05-16 05:40:01 UTC;895.16;6509.50;191031.06;0.63;196495.73;1533.77;120.70;1386.27;83.79
P2U-Bardon-LWS02;600;2022-05-16 05:50:01 UTC;10.00;5175.99;189186.07;0.22;192758.91;28.24;1.79;30.03;100.00
P2U-Bardon-LWS02;600;2022-05-16 06:00:01 UTC;11236.10;4912.58;193352.22;313.66;202052.35;3951.43;94.55;1783.10;44.07
P2U-Bardon-LWS02;600;2022-05-16 06:10:01 UTC;640.34;5582.30;190631.07;0.75;194215.19;227.38;56.06;95.96;33.86
P2U-Bardon-LWS02;600;2022-05-16 06:20:01 UTC;272.48;5912.23;189329.21;0.87;191395.72;208.58;88.48;89.30;30.06
P2U-Bardon-LWS02;600;2022-05-16 06:30:01 UTC;31.71;5487.90;194197.73;0.79;195692.90;210.70;7.61;107.85;49.40
P2U-Bardon-LWS02;600;2022-05-16 06:40:01 UTC;670.09;6739.68;188645.95;0.42;190554.36;1619.13;199.55;1228.09;67.53
P2U-Bardon-LWS02;600;2022-05-16 06:50:01 UTC;140.26;8092.74;188351.82;0.51;190521.94;295.64;22.24;229.30;72.14
P2U-Bardon-LWS02;600;2022-05-16 07:00:01 UTC;11478.10;5939.27;193089.45;647.98;199244.52;3501.38;34.14;1725.87;48.82
P2U-Bardon-LWS02;600;2022-05-16 07:10:01 UTC;685.33;6335.20;195053.01;0.62;196540.43;737.20;357.91;154.17;14.08
P2U-Bardon-LWS02;600;2022-05-16 07:20:01 UTC;292.05;9802.68;190151.51;0.32;192969.82;620.94;20.96;234.44;36.52
P2U-Bardon-LWS02;600;2022-05-16 07:30:01 UTC;37.90;5710.55;192768.92;0.67;194875.21;61.47;15.18;73.95;96.49
P2U-Bardon-LWS02;600;2022-05-16 07:40:01 UTC;856.09;6221.26;190807.45;1.05;194278.35;1701.56;82.49;1491.07;83.58
P2U-Bardon-LWS02;600;2022-05-16 07:50:01 UTC;277.91;6734.95;194281.89;1.00;195055.36;51.24;10.54;61.00;98.74
P2U-Bardon-LWS02;600;2022-05-16 08:00:01 UTC;11906.93;7330.00;194101.62;680.70;201221.81;3538.45;227.58;1964.15;52.15
P2U-Bardon-LWS02;600;2022-05-16 08:10:01 UTC;1160.39;5506.47;190432.97;1.10;191466.28;1064.64;121.38;286.31;24.14
P2U-Bardon-LWS02;600;2022-05-16 08:20:01 UTC;527.51;6572.64;190791.61;0.39;192700.69;758.36;3.20;254.09;33.36
P2U-Bardon-LWS02;600;2022-05-16 08:30:01 UTC;202.17;6649.19;196997.96;0.45;197978.41;128.86;0.00;126.67;98.30
P2U-Bardon-LWS02;600;2022-05-16 08:40:02 UTC;307.10;6494.58;193586.22;1.30;195797.23;1460.15;147.58;1277.51;79.46
P2U-Bardon-LWS02;599;2022-05-16 08:50:01 UTC;92.78;6865.54;192286.12;1.10;192925.64;157.38;21.71;178.34;99.58
P2U-Bardon-LWS02;600;2022-05-16 09:00:01 UTC;11941.14;7097.99;199201.37;666.24;204748.07;3679.07;201.38;1749.82;45.09
P2U-Bardon-LWS02;600;2022-05-16 09:10:01 UTC;1030.97;6458.53;189319.32;23.14;191102.21;702.80;147.29;297.45;34.99
P2U-Bardon-LWS02;600;2022-05-16 09:20:01 UTC;245.98;6333.10;190105.14;0.37;192236.38;179.09;65.67;141.37;57.76
P2U-Bardon-LWS02;600;2022-05-16 09:30:01 UTC;229.33;6539.40;197149.68;0.41;197955.72;562.14;4.59;174.25;30.75
P2U-Bardon-LWS02;600;2022-05-16 09:40:01 UTC;993.42;8813.50;190755.27;0.86;195191.19;1635.65;60.35;1368.11;80.67
P2U-Bardon-LWS02;600;2022-05-16 09:50:01 UTC;59.32;6865.79;195850.91;0.75;197735.45;157.09;14.22;128.55;75.04
P2U-Bardon-LWS02;600;2022-05-16 10:00:01 UTC;12099.12;5778.19;202938.23;671.70;209701.20;3278.81;273.81;1837.74;51.73
P2U-Bardon-LWS02;600;2022-05-16 10:10:01 UTC;680.73;5585.98;189656.89;0.94;193671.05;387.78;194.59;107.72;18.50
P2U-Bardon-LWS02;600;2022-05-16 10:20:01 UTC;561.19;6719.49;190232.83;0.58;194649.90;1027.08;55.36;187.00;17.28
P2U-Bardon-LWS02;600;2022-05-16 10:30:01 UTC;448.52;8188.00;189803.44;1.61;197080.72;425.51;0.00;180.79;42.49
P2U-Bardon-LWS02;600;2022-05-16 10:40:01 UTC;877.57;7799.13;189326.79;1.07;194034.75;1517.27;71.06;1234.81;77.74
P2U-Bardon-LWS02;600;2022-05-16 10:50:01 UTC;40.38;6544.33;192061.17;0.85;193038.64;184.63;5.99;190.21;99.79
P2U-Bardon-LWS02;600;2022-05-16 11:00:01 UTC;12223.72;7970.78;200568.13;724.74;206564.12;3486.54;139.67;1972.10;54.38
P2U-Bardon-LWS02;600;2022-05-16 11:10:01 UTC;843.42;6609.90;197390.08;0.64;198187.49;835.07;414.30;199.96;16.00
P2U-Bardon-LWS02;600;2022-05-16 11:20:01 UTC;464.11;7059.49;195277.41;0.48;196930.64;893.25;111.54;496.85;49.45
P2U-Bardon-LWS02;600;2022-05-16 11:30:01 UTC;302.11;8154.89;196202.64;0.42;198131.01;73.19;0.00;30.38;41.51
P2U-Bardon-LWS02;600;2022-05-16 11:40:01 UTC;2281.90;10009.16;192438.24;1.39;199678.94;1891.48;43.00;1615.95;83.53
P2U-Bardon-LWS02;600;2022-05-16 11:50:01 UTC;194.75;5860.33;194897.85;3.45;196222.80;169.56;3.51;161.72;93.43
P2U-Bardon-LWS02;600;2022-05-16 12:00:01 UTC;12004.84;6536.68;193852.63;714.32;200057.88;4061.26;158.96;1766.87;41.87
P2U-Bardon-LWS02;600;2022-05-16 12:10:01 UTC;1029.85;6621.72;193267.11;3.61;194658.57;535.58;29.47;368.40;65.20
P2U-Bardon-LWS02;600;2022-05-16 12:20:01 UTC;552.26;8136.13;192524.33;0.44;196000.80;794.51;5.31;254.13;31.77
P2U-Bardon-LWS02;600;2022-05-16 12:30:01 UTC;28.08;6571.00;196161.03;0.35;196603.59;150.54;4.55;113.41;73.13
P2U-Bardon-LWS02;600;2022-05-16 12:40:01 UTC;531.45;6216.37;195750.92;0.77;197508.34;1275.32;173.86;1195.71;82.51
P2U-Bardon-LWS02;600;2022-05-16 12:50:01 UTC;429.09;8132.70;193022.51;0.96;194178.15;372.17;97.64;258.75;55.08
P2U-Bardon-LWS02;600;2022-05-16 13:00:01 UTC;11335.21;7545.56;195246.93;488.26;202060.29;2861.96;133.51;1734.34;57.90
P2U-Bardon-LWS02;600;2022-05-16 13:10:02 UTC;2100.60;7474.48;200218.04;238.92;201837.23;1733.63;66.58;373.85;20.77
P2U-Bardon-LWS02;599;2022-05-16 13:20:01 UTC;592.66;7606.71;196601.00;0.59;198639.40;569.07;30.41;217.72;36.32
P2U-Bardon-LWS02;601;2022-05-16 13:30:01 UTC;182.57;7313.73;197673.70;0.77;198593.06;279.87;12.88;226.53;77.38
P2U-Bardon-LWS02;600;2022-05-16 13:40:01 UTC;2001.96;7570.06;195460.55;2.03;199570.95;2114.21;25.58;1598.90;74.72
P2U-Bardon-LWS02;600;2022-05-16 13:50:01 UTC;172.66;6161.62;193891.13;1.82;196769.05;86.45;4.07;89.49;98.87
P2U-Bardon-LWS02;600;2022-05-16 14:00:01 UTC;12201.25;5632.75;196612.61;725.17;205080.70;4020.70;45.90;1913.78;47.06
P2U-Bardon-LWS02;599;2022-05-16 14:10:01 UTC;2148.61;6229.87;192527.44;0.51;195859.24;791.25;153.12;426.33;45.14
P2U-Bardon-LWS02;600;2022-05-16 14:20:01 UTC;448.22;7081.48;193253.50;0.44;195761.74;541.98;29.81;144.67;25.30
P2U-Bardon-LWS02;601;2022-05-16 14:30:02 UTC;78.45;6698.10;194594.63;0.41;196877.21;298.34;51.65;295.94;84.56
P2U-Bardon-LWS02;599;2022-05-16 14:40:01 UTC;1009.91;7218.98;194263.46;1.10;198444.06;1499.29;115.38;1270.92;78.71
P2U-Bardon-LWS02;600;2022-05-16 14:50:01 UTC;528.18;7832.67;193346.12;1.22;196648.22;246.90;42.08;275.90;95.47
P2U-Bardon-LWS02;600;2022-05-16 15:00:01 UTC;11526.85;6810.12;196245.03;646.04;205119.17;3555.83;73.51;1549.06;42.68
P2U-Bardon-LWS02;600;2022-05-16 15:10:01 UTC;1584.92;6448.44;194224.19;75.26;196501.88;896.25;124.36;417.73;40.93
P2U-Bardon-LWS02;600;2022-05-16 15:20:01 UTC;686.46;7487.05;193188.87;0.33;195983.83;672.96;71.11;255.82;34.38
P2U-Bardon-LWS02;600;2022-05-16 15:30:01 UTC;177.11;7409.36;195095.84;0.45;198179.18;187.43;0.00;175.08;93.41
P2U-Bardon-LWS02;600;2022-05-16 15:40:01 UTC;587.68;7849.93;190655.57;1.04;195764.33;1589.11;112.30;1247.47;73.32
P2U-Bardon-LWS02;600;2022-05-16 15:50:01 UTC;225.96;6842.47;191363.53;1.13;193939.54;210.56;6.97;144.00;66.20
P2U-Bardon-LWS02;600;2022-05-16 16:00:01 UTC;12293.98;6665.64;196586.29;710.82;203448.28;3702.33;154.15;1828.59;47.42
P2U-Bardon-LWS02;600;2022-05-16 16:10:02 UTC;1653.59;7444.65;191349.57;23.59;193775.24;1008.72;41.99;459.79;43.76
P2U-Bardon-LWS02;599;2022-05-16 16:20:01 UTC;474.60;8901.42;189972.69;0.63;194123.45;670.18;2.40;246.93;36.71
P2U-Bardon-LWS02;601;2022-05-16 16:30:01 UTC;90.62;6698.38;194802.78;0.31;196185.02;163.68;8.57;160.83;93.37
P2U-Bardon-LWS02;600;2022-05-16 16:40:01 UTC;409.04;7073.82;195513.70;0.77;198210.22;1493.56;112.16;1253.97;78.09
P2U-Bardon-LWS02;600;2022-05-16 16:50:01 UTC;69.91;6580.85;189084.00;1.20;191175.14;267.72;88.18;163.23;45.86
P2U-Bardon-LWS02;600;2022-05-16 17:00:01 UTC;12259.83;7228.06;195793.45;694.02;201715.18;4174.17;61.65;1988.73;46.95
P2U-Bardon-LWS02;599;2022-05-16 17:10:01 UTC;1622.23;8093.04;189947.63;43.63;193193.55;926.36;4.78;461.40;49.55
P2U-Bardon-LWS02;600;2022-05-16 17:20:01 UTC;967.52;7191.68;194216.56;0.90;196510.91;482.92;7.81;246.17;50.16
P2U-Bardon-LWS02;600;2022-05-16 17:30:01 UTC;98.02;6816.23;192225.43;0.74;193240.88;204.46;42.41;140.44;56.89
P2U-Bardon-LWS02;600;2022-05-16 17:40:01 UTC;545.95;6012.30;187638.06;0.54;192766.43;1332.53;106.82;1122.45;77.98
P2U-Bardon-LWS02;600;2022-05-16 17:50:01 UTC;20.21;5187.85;190152.82;0.36;193357.79;13.67;2.27;15.65;98.17
P2U-Bardon-LWS02;600;2022-05-16 18:00:01 UTC;11681.23;5872.36;192080.92;814.81;200579.50;4175.31;95.15;1868.02;43.74
P2U-Bardon-LWS02;600;2022-05-16 18:10:01 UTC;1308.15;6452.90;188939.64;37.33;191846.95;585.56;141.72;315.25;43.35
P2U-Bardon-LWS02;600;2022-05-16 18:20:01 UTC;763.95;7468.06;192145.92;0.40;194512.57;815.36;8.36;286.37;34.77
P2U-Bardon-LWS02;600;2022-05-16 18:30:01 UTC;66.07;6054.88;194345.07;0.35;194587.36;170.50;10.12;148.63;82.29
P2U-Bardon-LWS02;600;2022-05-16 18:40:01 UTC;270.08;7459.37;192667.71;0.66;195287.97;1312.44;125.02;1159.42;80.66
P2U-Bardon-LWS02;600;2022-05-16 18:50:01 UTC;339.87;7936.48;194533.32;0.87;196427.31;254.44;39.36;209.95;71.46
P2U-Bardon-LWS02;600;2022-05-16 19:00:01 UTC;12350.02;7794.08;191855.91;751.07;197914.22;3636.73;106.24;1844.36;49.28
P2U-Bardon-LWS02;600;2022-05-16 19:10:01 UTC;1583.15;8267.84;190724.18;39.45;193249.79;1257.49;42.50;522.57;40.20
P2U-Bardon-LWS02;600;2022-05-16 19:20:02 UTC;305.20;7940.77;190914.93;0.46;193048.49;407.05;98.78;146.40;28.94
P2U-Bardon-LWS02;600;2022-05-16 19:30:01 UTC;237.70;7883.25;194396.85;0.19;195623.42;315.31;9.37;244.42;75.28
P2U-Bardon-LWS02;600;2022-05-16 19:40:01 UTC;886.26;8322.39;191463.10;1.02;194486.14;1701.68;214.50;1343.30;70.10
P2U-Bardon-LWS02;600;2022-05-16 19:50:02 UTC;202.44;7739.84;191073.31;0.87;193402.17;86.04;6.79;91.58;98.65
P2U-Bardon-LWS02;600;2022-05-16 20:00:01 UTC;12584.73;5502.54;193031.48;735.14;198187.27;3770.21;152.68;1884.84;48.05
P2U-Bardon-LWS02;599;2022-05-16 20:10:01 UTC;1263.88;6568.78;192034.71;0.65;193444.18;1299.41;78.51;333.35;24.19
P2U-Bardon-LWS02;600;2022-05-16 20:20:01 UTC;268.25;7151.99;192785.31;0.29;193231.42;201.79;10.42;158.87;74.86
P2U-Bardon-LWS02;601;2022-05-16 20:30:01 UTC;178.12;7627.02;192354.72;0.36;192956.02;228.16;29.57;210.15;81.54
P2U-Bardon-LWS02;600;2022-05-16 20:40:02 UTC;850.86;7582.29;190598.84;0.94;193693.87;1560.57;81.50;1316.47;80.17
P2U-Bardon-LWS02;599;2022-05-16 20:50:01 UTC;178.73;6631.64;189923.59;1.20;191933.05;255.81;30.66;187.54;65.47
P2U-Bardon-LWS02;600;2022-05-16 21:00:01 UTC;11490.05;7834.62;192795.58;737.83;197933.55;3201.73;263.48;1707.25;49.27
P2U-Bardon-LWS02;600;2022-05-16 21:10:01 UTC;1616.33;5872.42;192077.84;110.13;193005.80;1189.77;95.49;351.05;27.31
P2U-Bardon-LWS02;600;2022-05-16 21:20:01 UTC;690.23;6539.59;192742.25;1.09;193447.84;703.56;36.83;272.05;36.74
P2U-Bardon-LWS02;600;2022-05-16 21:30:01 UTC;207.53;7088.52;191803.25;1.06;192137.69;249.08;10.32;212.22;81.81
P2U-Bardon-LWS02;600;2022-05-16 21:40:01 UTC;695.70;6743.91;187283.10;0.71;189952.97;1535.19;110.14;1309.97;79.62
P2U-Bardon-LWS02;600;2022-05-16 21:50:01 UTC;156.35;6994.69;185031.95;0.57;188454.65;80.50;37.65;84.86;71.82
P2U-Bardon-LWS02;600;2022-05-16 22:00:01 UTC;12568.63;6662.75;188969.86;857.54;197469.92;4238.07;121.12;1922.87;44.11
P2U-Bardon-LWS02;599;2022-05-16 22:10:01 UTC;620.80;6753.30;187501.96;0.47;190452.69;306.69;89.94;181.29;45.71
P2U-Bardon-LWS02;600;2022-05-16 22:20:01 UTC;391.25;6543.61;189454.13;0.33;191332.57;244.63;10.21;202.85;79.60
P2U-Bardon-LWS02;601;2022-05-16 22:30:01 UTC;1771.78;6850.44;191035.72;0.24;191998.62;878.25;22.14;384.38;42.69
P2U-Bardon-LWS02;600;2022-05-16 22:40:02 UTC;622.53;7125.71;185498.41;0.96;188216.08;1654.14;44.33;1322.16;77.84
P2U-Bardon-LWS02;599;2022-05-16 22:50:01 UTC;140.72;7827.16;189978.86;1.26;192408.72;133.21;141.05;157.90;57.57
P2U-Bardon-LWS02;600;2022-05-16 23:10:01 UTC;1170.84;3571.18;190815.94;122.31;191564.50;1255.73;4.84;338.54;26.86
P2U-Bardon-LWS02;600;2022-05-16 23:20:01 UTC;101.34;4922.22;185151.71;0.40;186188.75;233.36;79.04;203.83;65.25
P2U-Bardon-LWS02;600;2022-05-16 23:30:01 UTC;55210.70;8759.38;185210.26;119.68;200540.49;14371.91;6.77;13430.79;93.41
P2U-Bardon-LWS02;600;2022-05-16 23:40:01 UTC;12006.66;6436.40;185222.12;6.05;190644.56;4625.64;16.67;4511.40;97.18
P2U-Bardon-LWS02;600;2022-05-16 23:50:01 UTC;469.76;5764.73;186529.91;6.19;187071.14;299.57;1.69;300.23;99.66
P2U-Bardon-LWS02;600;2022-05-17 00:00:01 UTC;12752.18;5974.71;188917.92;734.03;194690.65;4006.96;123.18;2050.54;49.65
P2U-Bardon-LWS02;600;2022-05-17 00:10:01 UTC;1443.56;3378.52;185352.33;22.47;186254.82;848.24;37.68;404.27;45.63
P2U-Bardon-LWS02;600;2022-05-17 00:20:01 UTC;89.38;6460.22;185656.76;0.40;187666.74;462.67;71.50;152.38;28.53
P2U-Bardon-LWS02;600;2022-05-17 00:30:01 UTC;35.94;6192.78;190422.61;0.88;191616.14;192.40;7.47;138.92;69.50
P2U-Bardon-LWS02;600;2022-05-17 00:40:01 UTC;558.02;6571.41;189801.10;0.55;192485.63;1503.58;156.98;1258.79;75.81
P2U-Bardon-LWS02;600;2022-05-17 00:50:02 UTC;34.05;5929.45;186127.50;0.43;187541.18;213.27;94.99;136.10;44.15
P2U-Bardon-LWS02;599;2022-05-17 01:00:01 UTC;12212.58;6100.20;188650.58;716.82;195107.00;3538.65;133.10;1741.52;47.43
P2U-Bardon-LWS02;600;2022-05-17 01:10:01 UTC;1415.14;6490.87;190733.68;19.60;192529.79;1529.65;113.70;348.32;21.20
P2U-Bardon-LWS02;600;2022-05-17 01:20:01 UTC;28.14;6499.14;185040.62;0.37;187546.10;288.62;22.63;228.58;73.44
P2U-Bardon-LWS02;600;2022-05-17 01:30:02 UTC;120.74;6251.64;190301.08;0.63;191614.36;223.04;4.47;195.81;86.07
P2U-Bardon-LWS02;599;2022-05-17 01:40:01 UTC;815.15;6907.19;186256.95;0.75;189093.18;1866.93;119.58;1503.78;75.70
P2U-Bardon-LWS02;600;2022-05-17 01:50:01 UTC;222.04;6136.86;189448.49;0.97;191434.13;162.28;0.00;157.93;97.32
P2U-Bardon-LWS02;600;2022-05-17 02:00:01 UTC;12236.37;5530.38;187076.32;701.28;194013.27;4389.42;119.66;2401.70;53.26
P2U-Bardon-LWS02;600;2022-05-17 02:10:01 UTC;1907.43;5498.60;186694.92;212.63;190819.85;625.90;1.95;413.63;65.88
P2U-Bardon-LWS02;600;2022-05-17 02:20:01 UTC;760.49;6211.01;184870.90;0.92;189253.33;533.23;25.48;229.44;41.07
P2U-Bardon-LWS02;600;2022-05-17 02:30:01 UTC;4.67;5338.60;187538.77;0.27;190695.95;0.00;0.00;0.00;0.00
P2U-Bardon-LWS02;600;2022-05-17 02:40:01 UTC;502.97;6019.42;186114.45;1.30;189420.38;1755.59;128.38;723.53;38.40
P2U-Bardon-LWS02;600;2022-05-17 02:50:01 UTC;132.44;6526.57;187478.43;1.61;189163.53;217.94;0.00;211.43;97.01
P2U-Bardon-LWS02;600;2022-05-17 03:00:01 UTC;12938.20;6096.18;189521.02;880.77;195866.75;4694.42;134.58;2766.25;57.28
P2U-Bardon-LWS02;600;2022-05-17 03:10:01 UTC;2175.74;6079.10;191749.18;75.63;193488.62;922.98;26.68;492.49;51.86
P2U-Bardon-LWS02;600;2022-05-17 03:20:01 UTC;294.85;6619.94;186182.79;2.74;188584.85;331.28;14.45;282.57;81.73
P2U-Bardon-LWS02;600;2022-05-17 03:30:01 UTC;32.37;5945.68;190571.26;0.57;191473.13;163.06;14.71;148.82;83.71
P2U-Bardon-LWS02;600;2022-05-17 03:40:01 UTC;382.32;6056.51;187706.49;1.32;190199.24;1543.67;184.76;715.18;41.38
P2U-Bardon-LWS02;600;2022-05-17 03:50:01 UTC;255.87;6551.71;189241.44;1.84;190749.23;254.24;1.54;245.96;96.16
P2U-Bardon-LWS02;600;2022-05-17 04:00:01 UTC;13626.94;6009.61;189792.12;746.06;196221.27;3883.38;298.34;1944.19;46.49
P2U-Bardon-LWS02;600;2022-05-17 04:10:01 UTC;1204.44;6270.89;192341.34;91.10;193517.69;764.88;51.91;299.51;36.67
P2U-Bardon-LWS02;600;2022-05-17 04:20:01 UTC;502.72;5837.67;189016.43;0.59;189825.56;375.18;96.62;224.91;47.67
P2U-Bardon-LWS02;600;2022-05-17 04:30:01 UTC;40.62;6576.23;189317.13;0.72;191587.91;204.57;4.07;187.85;90.04
P2U-Bardon-LWS02;600;2022-05-17 04:40:01 UTC;441.76;6185.50;188944.17;1.35;191931.01;1636.34;96.11;1195.37;69.00
P2U-Bardon-LWS02;600;2022-05-17 04:50:01 UTC;98.77;6063.02;187023.71;1.74;188784.24;126.51;45.11;145.46;84.76
P2U-Bardon-LWS02;600;2022-05-17 05:00:01 UTC;13719.72;6251.18;190029.59;716.40;196348.13;4371.63;157.30;1947.84;43.01
P2U-Bardon-LWS02;600;2022-05-17 05:10:01 UTC;1160.81;6307.05;190798.49;31.99;192799.07;687.04;34.10;389.61;54.03
P2U-Bardon-LWS02;600;2022-05-17 05:20:01 UTC;310.02;6680.08;188768.52;0.47;190206.99;513.22;2.55;238.01;46.15
P2U-Bardon-LWS02;600;2022-05-17 05:30:01 UTC;20.53;6158.51;190062.08;0.37;190736.85;261.79;63.57;148.52;45.65
P2U-Bardon-LWS02;600;2022-05-17 05:40:01 UTC;389.81;6215.74;189815.09;0.77;193169.85;1556.28;123.12;1273.76;75.85
P2U-Bardon-LWS02;600;2022-05-17 05:50:01 UTC;27.65;5203.10;186878.55;0.19;190134.49;10.40;3.32;13.65;99.55
P2U-Bardon-LWS02;600;2022-05-17 06:00:01 UTC;13782.69;5587.53;185390.17;731.83;193732.51;4508.82;101.18;2206.97;47.87
P2U-Bardon-LWS02;600;2022-05-17 06:10:01 UTC;821.58;5494.57;187356.92;3.12;190641.35;409.33;36.14;226.93;50.94
P2U-Bardon-LWS02;600;2022-05-17 06:20:01 UTC;490.98;6456.82;192450.62;0.93;193762.50;680.54;62.15;208.45;28.07
P2U-Bardon-LWS02;600;2022-05-17 06:30:01 UTC;21.71;6606.61;193861.87;0.45;194403.73;234.25;127.48;165.70;45.81
P2U-Bardon-LWS02;600;2022-05-17 06:40:01 UTC;391.32;6364.92;191421.58;0.99;193100.80;1424.22;85.39;1260.62;83.51
P2U-Bardon-LWS02;600;2022-05-17 06:50:01 UTC;1624.26;6195.24;194753.58;2.28;194982.37;689.24;41.01;334.04;45.74
P2U-Bardon-LWS02;601;2022-05-17 07:00:02 UTC;14228.92;6810.09;193935.05;727.27;200285.69;5015.71;113.88;2846.93;55.50
P2U-Bardon-LWS02;599;2022-05-17 07:10:01 UTC;1201.86;6205.62;193150.86;9.78;194430.55;837.88;12.97;464.20;54.56
P2U-Bardon-LWS02;600;2022-05-17 07:20:01 UTC;383.59;7074.82;192342.92;1.96;192802.54;412.00;1.37;222.60;53.85
P2U-Bardon-LWS02;600;2022-05-17 07:30:01 UTC;182.14;7192.22;192650.49;1.35;192772.97;265.11;3.27;209.31;77.99
P2U-Bardon-LWS02;600;2022-05-17 07:40:01 UTC;988.10;6686.29;192146.95;4.59;193894.18;2044.30;18.29;1179.03;57.16
P2U-Bardon-LWS02;600;2022-05-17 07:50:01 UTC;670.88;7585.89;192439.21;8.00;194177.14;342.43;35.46;351.21;92.94
P2U-Bardon-LWS02;601;2022-05-17 08:00:02 UTC;13798.30;7290.32;195873.40;640.77;201155.83;4690.33;109.92;2813.79;58.62
P2U-Bardon-LWS02;599;2022-05-17 08:10:01 UTC;2645.83;8781.74;196200.46;200.47;197729.34;1273.64;105.59;670.88;48.64
P2U-Bardon-LWS02;600;2022-05-17 08:20:01 UTC;239.91;7087.35;195496.54;2.25;195792.57;263.96;6.45;219.59;81.21
P2U-Bardon-LWS02;601;2022-05-17 08:30:01 UTC;95.36;7566.81;196336.21;1.55;195924.21;344.96;64.34;138.22;33.77
P2U-Bardon-LWS02;600;2022-05-17 08:40:02 UTC;808.81;6861.67;194576.97;3.33;197470.62;1704.31;93.37;830.64;46.21
P2U-Bardon-LWS02;599;2022-05-17 08:50:01 UTC;589.69;6386.67;191423.39;4.99;192556.42;248.80;11.67;245.28;94.17
P2U-Bardon-LWS02;601;2022-05-17 09:00:01 UTC;14415.86;7722.46;190176.55;704.98;197703.90;5119.04;197.48;3077.81;57.89
P2U-Bardon-LWS02;599;2022-05-17 09:10:01 UTC;4401.08;9414.68;194029.21;162.44;195380.59;1809.60;140.51;1020.11;52.31
P2U-Bardon-LWS02;600;2022-05-17 09:20:01 UTC;32479.67;8341.10;198032.39;12.38;206009.67;8382.69;90.19;7657.11;90.37
P2U-Bardon-LWS02;601;2022-05-17 09:30:01 UTC;1049.06;7552.00;197459.16;12.23;199280.94;527.83;0.00;526.50;99.75
P2U-Bardon-LWS02;600;2022-05-17 09:40:02 UTC;496.15;6926.22;195705.30;3.96;198254.07;1382.36;8.32;1384.09;99.53
P2U-Bardon-LWS02;599;2022-05-17 09:50:01 UTC;324.81;7144.86;196069.86;2.77;197480.06;364.01;0.00;360.77;99.11
P2U-Bardon-LWS02;601;2022-05-17 10:00:01 UTC;15837.16;7307.53;199103.08;737.33;206159.01;5224.64;129.71;3167.65;59.16
P2U-Bardon-LWS02;599;2022-05-17 10:10:01 UTC;2166.97;9384.89;195974.94;1.35;200736.42;1021.86;13.12;609.30;58.87
P2U-Bardon-LWS02;600;2022-05-17 10:20:01 UTC;22684.49;11365.00;194452.22;4.89;203131.72;5980.75;334.95;5038.54;79.78
